Pleuronectidae,Platichthys,genus
Xylocopa,Xylocopa valga,species
Macrosaccus,Macrosaccus robiniella,species
Nearcticorpus,Nearcticorpus canadense,species
Hesperopsis,Hesperopsis alpheus,species
Prostoia,Prostoia completa,species
Hednota,Hednota pedionoma,species
Lasioglossum,Lasioglossum pauxillum,species
Opogona,Opogona floridensis,species
Cerambycidae,Parevander,genus
Lineidae,Parborlasia,genus
Leucophenga,Leucophenga angusta,species
Copaxa,Copaxa pararufinans,species
Geometridae,Eupithecia,genus
Staphylinidae,Lithocharis,genus
Tephritidae,Rhagoletis,genus
Etainia,Etainia decentella,species
Diptera,Anisopodidae,family
Lepidoptera,Sesiidae,family
Epicephala,Epicephala sp. ex Phyllanthus huahineense dhh11125a,species
Simulium,Simulium roraimense,species
Pteronotropis,Pteronotropis euryzonus,species
Syrphidae,Orphnabaccha,genus
Heterogastridae,Heterogaster,genus
Claroteidae,Chrysichthys,genus
Lasiocampidae,Stoermeriana,genus
Opiliones,Phalangiidae,family
Siphlonuridae,Parameletus,genus
Cettiidae,Cettia,genus
Caloptilia,Caloptilia betulicola,species
Lobobunaea,Lobobunaea goodii,species
Chironomidae,Potthastia,genus
Notiphila,Notiphila atripes,species
Reithrodontomys,Reithrodontomys gracilis,species
Imparfinis,Imparfinis pijpersi,species
Opius,Opius ocreatus,species
Oedemeridae,Anogcodes,genus
Tetramorium,Tetramorium severini,species
Mustelidae,Lutra,genus
Canthocamptidae,Cletocamptus,genus
Trigonopterus,Trigonopterus sp. ARC1692,species
Isoperla,Isoperla pesici,species
Phanaeus,Phanaeus cambeforti,species
Idiochroa,Idiochroa demissa,species
Uroleucon,Uroleucon taraxaci,species
Linyphiidae,Erigonoploides,genus
Cicadellidae,Psammotettix,genus
Pyralidae,Creobota,genus
Priacanthus,Priacanthus blochii,species
Theridiidae,Enoplognatha,genus
Mycterothrips,Mycterothrips glycines,species
Delphinidae,Orcinus,genus
Ctenomyidae,Ctenomys,genus
Ammodytidae,Ammodytes,genus
Marstonia,Marstonia lustrica,species
Polygrammodes,Polygrammodes multifenestrata,species
Psychodidae,Clytocerus,genus
Mastotermes,Mastotermes darwiniensis,species
Geostiba,Geostiba circellaris,species
Squamata,Pythonidae,family
Culicidae,Trichoprosopon,genus
Platyphora,Platyphora aulica,species
Cerambycidae,Acmaeops,genus
Nemastomatidae,Nemastoma,genus
Spinocalanus,Spinocalanus magnus,species
Streptosporangiaceae,Nonomuraea,genus
Pteromalus,Pteromalus albipennis,species
Eujuriniodes,Eujuriniodes Wood02,species
Renia,Renia Poole13,species
Phasianidae,Canachites,genus
Hades,Hades noctula,species
Hogna,Hogna timuqua,species
Pomatiopsidae,Gammatricula,genus
Leiophron,Leiophron Malaise8836,species
Amphissa,Amphissa columbiana,species
Polymorphidae,Corynosoma,genus
Perissopteryx,Perissopteryx BOLD:ACF6811,species
Oxytenis,Oxytenis naemia,species
Acteonidae,Acteon,genus
Pseudonocardiaceae,Kibdelosporangium,genus
Oecophoridae,Palimmeces,genus
Eulocastra,Eulocastra monozona,species
Decapoda,Dorippidae,family
Hapalogenys,Hapalogenys nigripinnis,species
Monopelopia,Monopelopia tenuicalcar,species
Phoridae,Phoridae_genus_BB4,genus
Chloropidae,Ceratobarys,genus
Trogoptera,Trogoptera salvitaDHJ01,species
Bathylagoides,Bathylagoides argyrogaster,species
Aclastus,Aclastus gracilis,species
Mylothris,Mylothris jacksoni,species
Aeshnidae,Boyeria,genus
Agkistrodon,Agkistrodon piscivorus,species
Oecophoridae,Schiffermuelleria,genus
Acrididae,Dociostaurus,genus
Cicadellidae,Twiningia,genus
Nymphalidae,Oeneis,genus
Calanoida,Pseudodiaptomidae,family
Hesperiidae,Thorybes,genus
Lespesia,Lespesia Wood22,species
Ceramium,Ceramothamnion pacificum,species
Octopus,Octopus insularis,species
Heptageniidae,Stenonema,genus
Chelonibiidae,Chelonibia,genus
Siganus,Siganus guttatus,species
Cocculinida,Cocculinidae,family
Cicadellidae,Erronus,genus
Rhizobium,Rhizobium viscosum,species
Cyclotrachelus,Cyclotrachelus torvus,species
Saturniidae,Hirpida,genus
Rexea,Rexea solandri,species
Hydata,Hydata povera,species
Heterospilus,Heterospilus Malaise1761,species
Sesamia,Sesamia sp. SEKEG3764,species
Danaus,Danaus eresimus,species
Dolichopodidae,Amblypsilopus,genus
Malagazziidae,Malagazzia,genus
Latridiidae,Melanophthalma,genus
Urophycis,Urophycis chuss,species
Larimichthys,Larimichthys crocea,species
Diradops,Diradops Malaise4778,species
Cypridopsis,Cypridopsis vidua,species
Trifurcula,Trifurcula subnitidella,species
Scrobipalpa,Scrobipalpa pauperella,species
Agonopterix,Agonopterix eupatoriiella,species
Aphelinus,Aphelinus varipes,species
Xyletinus,Xyletinus ater,species
Anteon,Anteon fulviventre,species
Fucales,Fucaceae,family
Apataniidae,Apatania,genus
Aporinellus,Aporinellus sexmaculatus,species
Galathea,Galathea mauritiana,species
Hydrobiidae,Mercuria,genus
Nola,Nola sp. ANIC24,species
Conoesucidae,Beraeoptera,genus
Symposiachrus,Symposiachrus guttula,species
Nereididae,Nectoneanthes,genus
spiloBioLep01,spiloBioLep01 BioLep408,species
Isadelphus,Isadelphus inimicus,species
Carinodes,Carinodes Malaise5548,species
Hymenoptera,Epichrysomallidae,family
Chrysomelidae,Luperus,genus
Argyrotaenia,Argyrotaenia quercifoliana,species
Eumorpha,Eumorpha phorbas,species
Dactylopiidae,Dactylopius,genus
Thricops,Thricops semicinereus,species
Sphingidae,Phylloxiphia,genus
Rhyparochromidae,Neosuris,genus
Unionida,Hyriidae,family
Rhyacophila,Rhyacophila fasciata,species
Tanytarsus,Tanytarsus ovatus,species
Echinasteridae,Henricia,genus
Mastigodiaptomus,Mastigodiaptomus montezumae,species
Zaglyptus,Zaglyptus chavesi,species
Supralathosea,Supralathosea pronuba,species
Sarcoptiformes,Galumnidae,family
Coenosia,Coenosia testacea,species
Desmognathus,Desmognathus quadramaculatus,species
Hoplichthys,Hoplichthys haswelli,species
Conoesucidae,Olinga,genus
Dolichopus,Dolichopus atripes,species
Immidae,Imma,genus
Apheloceros,Apheloceros dasciodes,species
Hyperaspis,Hyperaspis inflexa,species
Elops,Elops saurus,species
Nisista,Nisista serrata,species
Bombus,Bombus applanatus,species
Antiphalera,Antiphalera bilineata,species
Trieces,Trieces costatus,species
Cerambycidae,Pseudovadonia,genus
Metzneria,Metzneria artificella,species
Synchlora,Synchlora dependens,species
Ophion,Ophion sp. MS11469,species
Phyllodrepa,Phyllodrepa nigra,species
Nacellidae,Nacella,genus
Streptomyces,Streptomyces curacoi,species
Sarcophaga,Sarcophaga melanura,species
Occidryas,Occidryas anicia,species
Perciformes,Kuhliidae,family
Sarcophagidae,Blaesoxipha,genus
Eupterotidae,Neopreptos,genus
Crambidae,Rupela,genus
Salticidae,Hispo,genus
Xanthopimpla,Xanthopimpla rhopaloceros,species
Przewalskium,Przewalskium albirostre,species
Halictidae,Hoplonomia,genus
Chromis,Chromis punctipinnis,species
Psectrotanypus,Psectrotanypus varius,species
Zygoballus,Zygoballus rufipes,species
Lindbergichthys,Lindbergichthys mizops,species
Theodoxus,Theodoxus fluviatilis,species
Capitellidae,Mediomastus,genus
Elateridae,Denticollis,genus
Siluriformes,Astroblepidae,family
Salmo,Salmo trutta,species
Rothschildia,Rothschildia aurota,species
Archanara,Archanara neurica,species
Carabidae,Orthomus,genus
Trhypochthoniidae,Trhypochthoniellus,genus
Polyommatus,Polyommatus ernesti,species
Palloptera,Palloptera scutellata,species
Musca,Musca autumnalis,species
Cyprinidae,Rasbora,genus
Dytiscidae,Ilybius,genus
Myctophidae,Bolinichthys,genus
Epilobocera,Epilobocera sinuatifrons,species
Chlorospingus,Chlorospingus pileatus,species
Aphanotrigonum,Aphanotrigonum trilineatum,species
Congridae,Congriscus,genus
Erebidae,Zanclognatha,genus
Dendrochirotida,Psolidae,family
Eciton,Eciton burchellii,species
Philomycidae,Philomycus,genus
Bacteria,Pseudomonadota,phylum
Gittenedouardia,Gittenedouardia arenicola,species
Anthidium,Anthidium punctatum,species
Eogystia,Eogystia hippophaecola,species
Oecophoridae,oecoMalaise01,genus
Deinococcota,Deinococci,class
Eulophidae,Asecodes,genus
Philocheras,Philocheras bispinosus,species
Velarifictorus,Velarifictorus micado,species
Noctuidae,Feliniopsis,genus
Heterospilus,Heterospilus Malaise2014,species
Blenniidae,Blennius,genus
Boreoheptagyia,Boreoheptagyia cinctipes,species
Leucinodes,Leucinodes orbonalis,species
Insecta,Thysanoptera,order
Devadatta,Devadatta argyoides,species
Malmgreniella,Malmgreniella nigralba,species
Perciformes,Centropomidae,family
Diplopoda,Platydesmida,order
Chersotis,Chersotis acutangula,species
Scelionidae,Telenomus,genus
Steinernema,Steinernema abbasi,species
Milnesium,Milnesium tardigradum,species
Harpacticidae,Harpacticus,genus
Chrysomya,Chrysomya albiceps,species
Plaxiphora,Plaxiphora albida,species
Paenarthrobacter,Paenarthrobacter aurescens,species
Athous,Athous brightwelli,species
Copepoda,Cyclopoida,order
Limoniidae,Dactylolabis,genus
Chrysomelidae,Calligrapha,genus
Enteucha,Enteucha PersicariachinensisTw,species
Cotesia,Cotesia tibialis,species
Geometridae,Nearcha,genus
Erebidae,Oedebasis,genus
Stylogaster,Stylogaster neglecta,species
Parnassius,Parnassius smintheus,species
Carebara,Carebara bara,species
Dinidoridae,Coridius,genus
Cyprididae,Bennelongia,genus
Diplostomidae,Neodiplostomum,genus
Antaeotricha,Antaeotricha incrassataDHJ03,species
Eulophidae,Chrysocharis,genus
Henlea,Henlea glandulifera,species
Diolcogaster,Diolcogaster facetosa,species
Elachista,Elachista adempta,species
Astroblepus,Astroblepus sp. AUM 46522 Tag P6020,species
Glomeris,Glomeris klugii,species
Ceratopogonidae,Serromyia,genus
Neopostega,Neopostega distola,species
Canidae,Chrysocyon,genus
Dreissenidae,Dreissena,genus
Mycetochara,Mycetochara binotata,species
Ephydridae,Actocetor,genus
Cetacea,Hyperoodontidae,family
Chrysomelidae,Charidotis,genus
Limnephilidae,Glyphotaelius,genus
Bivalvia,Cardiida,order
Akis,Akis tingitana,species
Tricholoma,Tricholoma matsutake,species
Saturniidae,Citheronia,genus
Ceratozetidae,Ceratozetes,genus
Hydrophilidae,Enochrus,genus
Asemum,Asemum caseyi,species
Blastodacna,Blastodacna hellerella,species
Tettigoniidae,Phyllomimus,genus
Pelecaniformes,Ardeidae,family
Siphonella,Siphonella oscinina,species
Pyralidae,Euzophera,genus
Halictus,Halictus maculatus,species
Pariaconus,Pariaconus hina,species
Erebidae,Melese,genus
Geometridae,Rheumaptera,genus
Microcionidae,Clathria,genus
Dasycottus,Dasycottus setiger,species
Limoniidae,Limonia,genus
Ephemerella,Ephemerella atagosana,species
Chrysomelidae,Lilioceris,genus
Poduromorpha,Brachystomellidae,family
Hydropsyche,Hydropsyche annulata,species
Metapenaeopsis,Metapenaeopsis stridulans,species
Reduviidae,Lestomerus,genus
Isognomonidae,Isognomon,genus
Ophiacanthidae,Ophioplinthaca,genus
Chelostoma,Chelostoma campanularum,species
Miridae,Polymerus,genus
Capoeta,Capoeta capoeta,species
Hesperiidae,Polites,genus
Cottidae,Enophrys,genus
Acrolophus,Acrolophus cockerelli,species
Evorthodus,Evorthodus lyricus,species
Limoniidae,Scleroprocta,genus
Synodontis,Synodontis greshoffi,species
Dasyhelea,Dasyhelea turficola,species
Strauzia,Strauzia longipennis,species
Larimus,Larimus breviceps,species
Limnophyes,Limnophyes sp. 14ES,species
Solegnathus,Solegnathus spinosissimus,species
Scarabaeidae,Agoliinus,genus
Hypena,Hypena bijugalis,species
Oecetis,Oecetis laustra,species
Oppiella,Oppiella nova,species
Pteronymia,Pteronymia teresita,species
banMalaise01,banMalaise01 Malaise3996,species
Accipitridae,Circaetus,genus
Rhodomelaceae,Melanothamnus,genus
Polynemidae,Eleutheronema,genus
Gaimardiidae,Gaimardia,genus
Chrysopetalidae,Treptopale,genus
Brachygastra,Brachygastra mellifica,species
Siphona,Siphona Malasie2251,species
Gammarus,Gammarus sp. lacustris-type SB29,species
Columbellidae,Amphissa,genus
Neurolyga,Neurolyga excavata,species
Chaetopsylla,Chaetopsylla globiceps,species
Gonimbrasia,Gonimbrasia belina,species
Calisoga,Calisoga sp.,species
Gigartinales,Furcellariaceae,family
Chodsigoa,Chodsigoa parca,species
Pholidae,Pholis,genus
Elacatinus,Elacatinus oceanops,species
Ogmoelachertus,Ogmoelachertus Hansson14,species
Baileya,Baileya australis,species
Diplous,Diplous californicus,species
Stomiiformes,Phosichthyidae,family
Micaria,Micaria foxi,species
Synaphobranchidae,Dysomma,genus
Quentalia,Quentalia drepanoides,species
Scatopsciara,Scatopsciara humeralis,species
Pemphigus,Pemphigus borealis,species
Tenthredinidae,Paracharactus,genus
Megaselia,Megaselia latifemorata,species
Neolissochilus,Neolissochilus stracheyi,species
Pareuchaetes,Pareuchaetes insulata,species
Geometridae,Xenomusa,genus
Stratiomyidae,Merosargus,genus
Megaselia,Megaselia losangelensis,species
Parastichtis,Parastichtis suspecta,species
Bembix,Bembix galactina,species
Sciuridae,Urocitellus,genus
Osmoderma,Osmoderma barnabita,species
Pyrosis,Pyrosis borneana,species
Ecdyonurus,Ecdyonurus torrentis,species
Sympoecila,Sympoecila sp. ANIC5,species
Leptoceridae,Triplectides,genus
Simulium,Simulium ganalesense,species
Noctuidae,Neotuerta,genus
Fungi,Basidiomycota,phylum
Praomys,Praomys morio,species
Apidae,Braunsapis,genus
Elaphrus,Elaphrus riparius,species
Gelechiidae,Acompsia,genus
Phycodrys,Phycodrys isabellae,species
Heliconius,Heliconius charithonia,species
Arctornis,Arctornis heteroides,species
Cynipidae,Callirhytis,genus
Piabina,Piabina argentea,species
Anatrachyntis,Anatrachyntis rileyi,species
Phoridae,Trucidophora,genus
Haplothrips,Haplothrips leucanthemi,species
Stomoxys,Stomoxys bengalensis,species
Grapholita,Grapholita molesta,species
Gnathiidae,Gnathia,genus
Atheta,Atheta subtilis,species
Camaenidae,Trishoplita,genus
Lycosidae,Proevippa,genus
Brachythemis,Brachythemis contaminata,species
Aedes,Aedes mariae,species
Agylla,Agylla BioLep05,species
Geometridae,Paraterpna,genus
Xanthidae,Luniella,genus
Limoniidae,Austrolimnophila,genus
chalMalaise6183,chalMalaise6183 Malaise6183,species
Pronkia,Pronkia NZsp5,species
Notonecta,Notonecta undulata,species
Lebertia,Lebertia porosa,species
Lepidoptera,Nepticulidae,family
Dendrochiton,Dendrochiton flectens,species
Lasiocampidae,Entometa,genus
Perciformes,Polyprionidae,family
Lasiomma,Lasiomma strigilatum,species
Keroplatidae,Micrapemon,genus
Bactrocera,Bactrocera pendleburyi,species
Thrincophora,Thrincophora lignigerana,species
Dichromodes,Dichromodes EF04,species
Hemiptera,Membracidae,family
Pseudococcidae,Ferrisia,genus
Mysida,Mysidae,family
Epinephelus,Epinephelus macrospilos,species
Staphylinidae,Nicrophorus,genus
Chaitophorus,Chaitophorus populifolii,species
Trioza,Trioza aylmeriae,species
Heilipus,Heilipus sp. cur50SG,species
Polycyrtus,Polycyrtus sigillatus,species
Trachurus,Trachurus japonicus,species
Deuterollyta,Deuterollyta majuscula,species
Fannia,Fannia corvina,species
Macroglossum,Macroglossum pyrrhosticta,species
Artibeus,Artibeus concolor,species
Atteva,Atteva punctella,species
Cymothoidae,Joryma,genus
Elateridae,Paraphotistus,genus
Clinus,Clinus superciliosus,species
Malasseziales,Malasseziaceae,family
cryptJanzen01,cryptJanzen01 Malaise6647,species
Prionyx,Prionyx canadensis,species
Cladotanytarsus,Cladotanytarsus atridorsum,species
Rogeria,Rogeria innotabilis,species
Hydrobiidae,Grossuana,genus
Coleoptera,Passalidae,family
Ascidae,Zerconopsis,genus
Simulium,Simulium escomeli,species
Galaxiidae,Galaxias,genus
Aleyrodidae,Aleurocanthus,genus
Geometridae,Heterorachis,genus
Nymphalidae,Drucina,genus
Diospilus,Diospilus Malaise1921,species
Crossocerus,Crossocerus sp.,species
Tenthredinidae,Hoplocampa,genus
Gnaphalodes,Gnaphalodes trachyderoides,species
Microplitis,Microplitis Malaise2948,species
Megachile,Megachile wheeleri,species
Erythrinidae,Erythrinus,genus
Calappa,Calappa hepatica,species
Decapoda,Trapeziidae,family
Gomphidae,Notogomphus,genus
Anomozancla,Anomozancla scopariella,species
Euchalcia,Euchalcia albavitta,species
Elateridae,Agrypnus,genus
Steatoda,Steatoda albomaculata,species
Anthanassa,Anthanassa tulcis,species
Gigartinales,Polyidaceae,family
Forcipulatida,Stichasteridae,family
Geometridae,Celerena,genus
Dolichopodidae,Calyxochaetus,genus
Aedes,Aedes polynesiensis,species
Endromidae,Mustilia,genus
Philotrypesis,Philotrypesis sp. DHS_H9,species
Ilybius,Ilybius neglectus,species
Thripidae,Florithrips,genus
Pseudosturmia,Pseudosturmia Wood01DHJ01,species
Carabidae,Platynus,genus
Pieriballia,Pieriballia viardi,species
Hemiptera,Miridae,family
Proteus,Proteus anguinus,species
Crocidura,Crocidura attenuata,species
Smittia,Smittia sp. ES12,species
Caryocolum,Caryocolum repentis,species
Potamotrygon,Potamotrygon orbignyi,species
ichneuMalaise01,ichneuMalaise01 Malaise8392,species
Ozarba,Ozarba Poole01,species
Scopula,Scopula ochrea,species
Lottia,Lottia pelta,species
Ricinulei,Ricinoididae,family
Endochironomus,Endochironomus impar,species
Phoridae,Xanionotum,genus
Rhynchaenus,Rhynchaenus velaris,species
Zygaena,Zygaena lonicerae,species
Cyprinidae,Leuciscus,genus
Orgyia,Orgyia trigotephras,species
Agriphila,Agriphila latistria,species
Thripidae,Megalurothrips,genus
Erebidae,Ascalapha,genus
Carychium,Carychium tridentatum,species
Phryganeidae,Yphria,genus
Cicadellidae,Zonocyba,genus
Filchnerella,Filchnerella qilianshanensis,species
Phaonia,Phaonia consobrina,species
Paracalanus,Paracalanus indicus,species
Zebronia,Spilomela perspicata,species
Spelobia,Spelobia clunipes,species
Microgaster,Microgaster hospes,species
Leiophron,Leiophron Malaise8699,species
Ophiacanthidae,Ophiolimna,genus
Dormitator,Dormitator latifrons,species
Arhynchobdellida,Haemadipsidae,family
Muggiaea,Muggiaea atlantica,species
Erebidae,Epidesma,genus
Majidae,Maja,genus
Anthomyzidae,Mumetopia,genus
Ploceidae,Euplectes,genus
Tylidae,Tylos,genus
Hepialidae,Cibyra,genus
Ctenopoma,Ctenopoma muriei,species
Synsphyronus,Synsphyronus sp. 3 MSH-2021a,species
Anaspis,Anaspis regimbarti,species
Pseudodirphia,Pseudodirphia eupanamensis,species
Lotophila,Lotophila atra,species
Symbiida,Symbiidae,family
Noctuidae,Oxythres,genus
Perilampus,Perilampus regalis,species
Lucidota,Lucidota atra,species
Vollenhovia,Vollenhovia piroskae,species
Liparidae,Careproctus,genus
Erythroneura,Erythroneura bakeri,species
Largidae,Largus,genus
Isoparce,Isoparce cupressi,species
Icterus,Icterus cucullatus,species
Veigaiidae,Veigaia,genus
Coleoptera,Phalacridae,family
Haematopus,Haematopus ostralegus,species
Ichneumonidae,Metopius,genus
Pheidole,Pheidole sp. EPEM019,species
Pseudagrion,Pseudagrion microcephalum,species
Heterospilus,Heterospilus Malaise8092,species
Bucculatrix,Bucculatrix staintonella,species
Pterophoridae,Dejongia,genus
Evandromyia,Evandromyia edwardsi,species
Ectemnius,Ectemnius lapidarius,species
Meloboris,Meloboris collector,species
Phasianidae,Tragopan,genus
Anopheles,Anopheles atroparvus,species
Zeylanicobdella,Zeylanicobdella arugamensis,species
Anuraphis,Anuraphis shaposhnikovi,species
Peregrinus,Peregrinus maidis,species
Scyliorhinidae,Atelomycterus,genus
Tomosvaryella,Tomosvaryella sp. NM16,species
Pimelodidae,Pinirampus,genus
Sphingidae,Hopliocnema,genus
Ephemeroptera,Caenidae,family
Phylloxera,Phylloxera coccinea,species
Scheloribatidae,Siculobata,genus
Antitrisuloides,Antitrisuloides catocalina,species
